num,admiration,adoration,aesthetic_appreciation,amusement,anger,anxiety,awe,awkwardness,boredom,calmness,confusion,contempt,craving,disappointment,disgust,empathic_pain,entrancement,envy,excitement,fear,guilt,horror,interest,joy,nostalgia,pride,relief,romance,sadness,satisfaction,sexual_desire,surprise,sympathy,triumph,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
1935,0.076923,0.73077,0.0,0.46154,0.0,0.0,0.15385,0.076923,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23077,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.076923,0.076923,0.0,7.7778,5.4444,6.5556,7.0,7.2222,7.6667,4.7778,1.4444,7.0,7.5556,2.4444,7.3333,7.5556,8.5556
1936,0.0,0.076923,0.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.076923,0.84615,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.076923,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,7.6667,5.7778,5.5556,5.8889,4.6667,6.8889,5.7778,3.0,6.1111,6.1111,1.4444,7.3333,6.2222,7.8889
1937,0.34615,0.0,0.0,0.19231,0.0,0.0,0.38462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.11538,0.0,0.0,0.0,0.19231,0.076923,0.0,0.076923,0.0,0.0,0.0,0.23077,0.0,0.38462,0.0,0.23077,6.8889,7.2222,8.2222,7.4444,6.6667,7.6667,6.5556,1.3333,7.1111,7.1111,2.0,6.6667,8.1111,7.4444
1938,0.076923,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69231,0.076923,0.0,0.0,0.76923,0.0,0.0,0.0,0.0,0.0,0.0,7.3333,5.7778,7.1111,7.2222,8.0,8.0,5.1111,2.4444,6.7778,6.4444,2.8889,7.8889,6.2222,7.8889
1939,0.076923,0.0,0.0,0.15385,0.0,0.0,0.0,0.30769,0.46154,0.0,0.0,0.0,0.0,0.076923,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.11538,0.0,0.0,0.19231,0.0,0.0,0.0,6.0,6.2222,6.8889,7.0,5.3333,6.8889,5.1111,4.0,6.3333,4.6667,3.4444,6.0,5.3333,5.5556
1940,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.15385,0.0,0.0,0.23077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,3.1111,5.2222,5.7778,6.0,3.7778,5.3333,5.4444,3.2222,5.3333,4.1111,3.7778,5.3333,4.8889,2.2222
1941,0.15385,0.0,0.0,0.46154,0.0,0.15385,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.23077,0.0,0.076923,0.15385,0.15385,0.0,0.0,0.0,0.0,0.0,0.30769,0.0,0.30769,0.0,0.0,2.4444,6.5556,6.2222,6.8889,7.0,4.3333,6.5556,2.5556,6.6667,4.6667,4.2222,4.1111,6.4444,6.5556
1942,0.076923,0.076923,0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.69231,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,7.2222,6.4444,5.8889,7.4444,5.1111,7.0,6.0,2.0,6.2222,6.1111,2.1111,7.6667,6.8889,8.1111
1943,0.0,0.0,0.15385,0.15385,0.0,0.0,0.0,0.038462,0.076923,0.0,0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38462,0.0,0.5,0.076923,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,3.2222,5.7778,6.5556,6.0,2.8889,5.1111,5.6667,3.7778,6.4444,3.4444,4.3333,5.5556,5.0,3.7778
1944,0.0,0.34615,0.0,0.69231,0.0,0.0,0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.076923,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.30769,0.0,7.2222,5.7778,6.1111,6.0,7.2222,6.1111,4.5556,1.6667,5.5556,5.4444,3.4444,6.3333,5.6667,6.2222
1945,0.0,0.0,0.61538,0.11538,0.0,0.0,0.076923,0.0,0.076923,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61538,0.076923,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.076923,0.0,0.0,6.6667,6.2222,6.5556,5.0,4.3333,6.1111,5.7778,3.7778,5.5556,4.2222,4.0,6.7778,6.6667,6.2222
1946,0.0,0.0,0.15385,0.42308,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.076923,0.0,0.0,0.0,0.0,0.076923,0.46154,0.0,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.076923,0.0,0.0,3.3333,3.5556,5.8889,4.0,4.2222,5.7778,4.4444,4.0,4.8889,3.0,3.0,4.1111,4.3333,3.7778
1947,0.076923,0.0,0.0,0.26923,0.0,0.15385,0.0,0.15385,0.0,0.0,0.53846,0.038462,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.15385,0.0,0.0,3.8889,5.4444,6.5556,3.7778,4.5556,5.4444,4.6667,4.1111,4.8889,4.5556,3.1111,5.7778,5.2222,3.8889
1948,0.30769,0.19231,0.076923,0.38462,0.0,0.0,0.46154,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.23077,0.076923,0.0,0.0,0.0,0.0,0.0,0.23077,0.0,0.38462,0.0,0.076923,5.6667,5.6667,6.5556,4.2222,5.6667,5.6667,5.3333,4.5556,4.6667,3.3333,3.4444,5.3333,5.4444,5.3333
1949,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.15385,0.0,0.30769,0.0,0.53846,0.0,0.076923,0.038462,0.076923,0.076923,0.076923,0.0,0.0,0.0,0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,5.8889,5.2222,5.3333,4.1111,4.3333,6.1111,4.8889,3.5556,5.4444,3.5556,3.2222,6.3333,5.3333,5.4444
1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.11538,0.15385,0.0,0.65385,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,5.0,4.0,4.4444,4.7778,3.5556,6.1111,4.6667,3.5556,5.4444,4.2222,2.2222,6.1111,4.6667,5.1111
1951,0.16667,0.0,0.0,0.083333,0.0,0.0,0.41667,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.083333,0.0,0.0,0.0,0.083333,0.0,0.083333,0.083333,0.25,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.16667,0.083333,0.083333,3.7778,4.8889,5.5556,4.2222,4.1111,5.4444,3.2222,4.5556,4.6667,4.4444,3.7778,4.3333,5.2222,2.8889
1952,0.083333,0.0,0.16667,0.0,0.0,0.083333,0.0,0.083333,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,5.7778,3.8889,5.6667,5.3333,5.6667,6.5556,3.5556,2.4444,5.0,4.7778,3.4444,6.1111,5.2222,5.2222
1953,0.0,0.25,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.66667,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.083333,0.0,0.0,7.3333,6.2222,6.3333,6.3333,6.4444,7.2222,4.3333,2.4444,6.8889,6.7778,2.0,6.8889,6.4444,6.6667
1954,0.0,0.0,0.0,0.41667,0.0,0.083333,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.16667,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.16667,0.16667,0.083333,3.2222,4.8889,6.4444,4.7778,3.5556,2.3333,4.5556,3.2222,3.8889,5.3333,3.4444,3.0,2.0,4.8889
1955,0.0,0.0,0.0,0.083333,0.0,0.58333,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.16667,0.16667,0.16667,0.0,0.0,0.083333,0.33333,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.4444,5.7778,6.7778,4.5556,2.8889,1.8889,5.1111,5.0,3.8889,2.5556,3.7778,1.8889,2.3333,2.2222
1956,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.83333,0.083333,0.0,0.0,0.0,0.0,0.0,0.16667,0.16667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,1.8889,3.7778,5.0,3.0,2.7778,4.7778,4.5556,5.3333,3.8889,2.5556,3.1111,3.1111,3.7778,1.8889
1957,0.0,0.0,0.41667,0.083333,0.0,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.33333,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,7.0,7.1111,6.7778,6.0,4.3333,6.6667,4.1111,2.5556,6.7778,4.6667,1.7778,6.2222,6.7778,7.5556
1958,0.16667,0.0,0.16667,0.083333,0.0,0.083333,0.66667,0.0,0.083333,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,3.7778,5.1111,5.5556,4.1111,5.7778,5.1111,5.1111,4.7778,4.5556,3.2222,3.2222,3.7778,4.0,4.3333
1959,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91667,0.0,0.0,0.0,0.41667,0.0,3.5556,5.6667,6.4444,3.2222,7.0,4.0,3.0,5.3333,3.1111,5.8889,4.7778,4.0,4.1111,2.4444
1960,0.0,0.0,0.0,0.0,0.25,0.083333,0.0,0.083333,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,2.6667,6.6667,7.1111,6.0,3.2222,3.5556,6.1111,4.5556,2.4444,3.3333,4.0,2.5556,3.2222,1.8889
1961,0.0,0.5,0.0,0.66667,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.16667,0.16667,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,6.7778,6.6667,6.6667,6.1111,6.7778,6.0,4.6667,2.7778,6.8889,4.3333,2.7778,7.1111,6.3333,7.5556
1962,0.083333,0.0,0.58333,0.16667,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.16667,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3333,4.8889,6.0,5.8889,3.2222,6.4444,4.7778,3.0,6.2222,4.5556,3.0,5.8889,6.5556,6.5556
1963,0.0,0.0,0.0,0.66667,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6667,5.2222,5.7778,6.1111,4.6667,6.2222,5.6667,2.5556,4.7778,5.1111,3.3333,5.6667,6.6667,6.3333
1964,0.0,0.0,0.0,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.16667,0.0,0.0,2.7778,6.5556,6.2222,4.6667,6.8889,1.7778,4.8889,4.5556,2.8889,6.5556,5.1111,3.1111,3.3333,4.0
1965,0.25,0.25,0.0,0.0,0.0,0.083333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58333,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.083333,0.083333,0.083333,6.7778,6.5556,6.4444,6.5556,7.8889,7.6667,5.6667,1.8889,8.1111,7.7778,1.7778,6.3333,7.6667,7.8889
1966,0.0,0.0,0.083333,0.5,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.33333,0.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1111,5.6667,6.6667,5.7778,6.7778,7.0,3.5556,1.8889,7.6667,4.6667,3.1111,7.0,6.2222,8.4444
1967,0.16667,0.0,0.083333,0.0,0.0,0.0,0.41667,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,5.5556,5.7778,6.2222,4.5556,2.8889,6.2222,5.8889,3.5556,5.6667,2.7778,3.3333,6.1111,6.3333,4.6667
1968,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.91667,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2222,5.4444,7.0,5.4444,3.8889,6.4444,6.1111,2.6667,5.4444,3.8889,2.7778,6.1111,5.7778,7.0
1969,0.25,0.0,0.16667,0.16667,0.0,0.083333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.25,0.083333,0.0,0.0,0.5,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4444,6.1111,6.0,6.1111,5.3333,7.3333,5.1111,1.5556,6.6667,5.2222,2.2222,5.5556,6.2222,6.4444
1970,0.083333,0.25,0.0,0.33333,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.25,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1111,5.7778,5.5556,6.3333,6.1111,7.4444,4.4444,1.2222,6.0,5.1111,2.3333,5.8889,5.8889,6.8889
1971,0.083333,0.0,0.0,0.16667,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.16667,0.25,0.0,0.0,0.58333,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.16667,0.0,0.0,6.1111,7.5556,7.0,4.0,4.1111,6.6667,4.4444,2.4444,6.4444,4.0,3.7778,4.2222,6.4444,6.6667
1972,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.33333,0.0,0.0,0.083333,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1111,5.1111,5.0,5.1111,5.1111,5.2222,5.2222,3.3333,5.8889,5.5556,3.3333,6.0,3.5556,4.5556
1973,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.16667,0.16667,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.083333,0.0,0.0,2.3333,4.7778,3.5556,5.8889,4.5556,5.8889,5.0,4.6667,5.2222,4.5556,3.2222,4.3333,3.4444,3.3333
1974,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58333,0.0,0.0,0.0,7.4444,7.5556,6.0,6.7778,6.5556,8.3333,5.6667,2.0,6.2222,6.3333,3.3333,5.7778,6.4444,6.8889
1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.75,0.0,0.083333,0.5,0.0,0.0,0.0,5.8889,7.0,6.4444,6.2222,5.7778,7.6667,5.2222,2.8889,7.2222,6.1111,2.8889,6.2222,6.6667,7.3333
1976,0.083333,0.16667,0.0,0.58333,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.16667,5.4444,6.4444,6.5556,7.1111,6.1111,6.6667,5.4444,2.0,6.2222,4.5556,2.6667,5.0,7.0,6.7778
1977,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.25,0.16667,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,3.5556,5.0,3.8889,5.5556,4.3333,5.3333,4.3333,5.8889,5.6667,4.1111,3.6667,3.4444,3.6667,3.3333
1978,0.083333,0.16667,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.25,0.16667,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.3333,5.8889,6.1111,6.6667,7.6667,4.2222,1.1111,7.1111,6.5556,2.2222,7.4444,6.8889,7.2222
1979,0.0,0.0,0.0,0.16667,0.0,0.33333,0.0,0.16667,0.0,0.0,0.25,0.0,0.0,0.0,0.083333,0.0,0.16667,0.0,0.16667,0.16667,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.083333,0.0,0.0,2.6667,6.1111,6.1111,3.5556,4.0,2.3333,5.0,3.4444,2.8889,2.8889,4.5556,2.3333,4.5556,3.0
1980,0.083333,0.0,0.083333,0.083333,0.0,0.16667,0.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.25,0.5,0.0,0.0,0.33333,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,5.5556,7.0,6.7778,5.0,4.7778,6.6667,6.1111,2.5556,5.6667,5.1111,3.5556,4.6667,7.8889,7.3333
1981,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3333,6.4444,6.1111,6.5556,4.2222,8.2222,5.3333,3.0,6.3333,5.0,1.8889,6.2222,5.8889,7.8889
1982,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,3.8889,5.6667,6.4444,5.8889,5.6667,5.4444,5.3333,2.2222,5.1111,5.8889,3.4444,4.7778,5.3333,6.1111
1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.8,0.1,0.0,0.0,6.1111,6.2222,5.6667,5.8889,5.1111,6.5556,5.7778,3.6667,5.8889,5.4444,3.3333,5.8889,5.7778,5.7778
1984,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,4.4444,4.7778,6.3333,5.0,5.1111,7.2222,5.2222,3.5556,5.2222,4.3333,3.4444,5.8889,5.3333,5.2222
1985,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.3333,6.2222,5.5556,4.0,4.8889,2.5556,6.4444,3.8889,3.3333,5.8889,3.7778,2.4444,4.5556,2.5556
1986,0.2,0.0,0.8,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.5556,4.4444,6.0,6.2222,4.2222,7.2222,4.7778,2.3333,6.2222,4.4444,2.2222,6.3333,6.3333,6.8889
1987,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1111,5.6667,5.5556,5.3333,3.5556,4.8889,5.0,3.5556,5.6667,3.5556,4.4444,4.0,4.5556,2.8889
1988,0.2,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3333,3.8889,6.1111,6.7778,3.7778,7.4444,4.5556,1.6667,6.2222,3.8889,2.5556,7.1111,6.1111,6.8889
1989,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,7.2222,5.7778,6.7778,6.7778,6.3333,8.1111,5.3333,2.8889,6.7778,6.4444,2.2222,7.6667,6.6667,7.4444
1990,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,1.8889,5.7778,5.1111,3.8889,6.4444,2.5556,4.0,6.4444,2.8889,5.3333,5.2222,2.2222,3.0,2.3333
1991,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7778,5.6667,4.7778,3.2222,4.1111,2.8889,6.0,6.0,2.8889,3.3333,5.5556,2.3333,2.5556,1.6667
1992,0.1,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,6.6667,6.5556,6.7778,5.4444,6.1111,6.6667,6.1111,3.5556,6.1111,6.2222,2.7778,6.1111,7.2222,7.4444
1993,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,7.3333,6.7778,5.5556,5.7778,5.4444,6.8889,4.3333,2.7778,5.5556,5.8889,3.0,6.1111,5.3333,7.6667
1994,0.3,0.4,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,5.4444,4.2222,4.7778,3.8889,7.2222,4.3333,3.7778,2.7778,4.0,4.5556,3.5556,5.4444,4.5556,5.2222
1995,0.2,0.2,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3333,5.6667,6.4444,6.3333,5.7778,4.2222,4.0,2.2222,4.6667,5.4444,2.3333,5.2222,5.5556,6.1111
1996,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2222,5.2222,4.6667,4.8889,4.2222,4.4444,4.1111,2.2222,3.7778,3.7778,4.5556,5.1111,4.0,4.7778
1997,0.1,0.0,0.2,0.4,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,6.0,5.3333,6.5556,5.0,5.3333,7.2222,4.8889,1.7778,5.3333,5.0,3.4444,5.2222,6.8889,5.8889
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,6.2222,6.4444,6.4444,6.2222,6.6667,7.2222,4.5556,2.1111,5.8889,5.7778,3.6667,5.7778,6.1111,6.6667
